task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999983,788,1,0.249999999711,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999962,-734,1,0.249999998556,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.99993,75660,1,0.2499999951,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999973,390,1,0.249999999271,7.289999999999593e-10,1
arith_easy_05,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999984,650,1,0.249999999744,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,4,0.728698,543648,0,-0.2810007752039999,0.5310007752039999,1
arith_easy_07,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999987,1491,1,0.249999999831,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999941,-515,1,0.249999996519,3.4810000000036874e-09,1
arith_easy_09,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.952684,1848,0,-0.6576068038559999,0.9076068038559999,1
arith_easy_10,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999975,145,1,0.249999999375,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999957,-15,1,0.249999998151,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.705478,330922,0,-0.24769920848400007,0.49769920848400007,1
arith_easy_13,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999986,621,1,0.249999999804,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999937,-530,1,0.249999996031,3.969000000004442e-09,1
arith_easy_15,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,2,0.844325,491400,1,0.225765294375,0.024234705625000002,1
arith_easy_16,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999972,1007,1,0.249999999216,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.99994,-234,1,0.2499999964,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,5,0.547522,179322,0,-0.29978034048399993,0.29978034048399993,0
arith_easy_19,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999976,1738,1,0.249999999424,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999977,-771,1,0.249999999471,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,2,0.709746,-181,0,-0.253739384516,0.503739384516,1
arith_hard_02,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,7,0.761549,20659,0,-0.32995687940100005,0.579956879401,1
arith_hard_03,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999312,33,1,0.249999526656,4.7334400000003016e-07,1
arith_hard_04,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,0,0.999987,184,1,0.249999999831,1.6900000000105968e-10,1
arith_hard_05,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.785872,-5374,0,-0.36759480038400005,0.617594800384,1
arith_hard_06,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,2,0.732721,5894,0,-0.28688006384099995,0.536880063841,1
arith_hard_07,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,1,0.999629,58,1,0.249999862359,1.3764100000000758e-07,1
arith_hard_08,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,5,0.71258,28235,0,-0.25777025639999995,0.5077702564,1
arith_hard_09,arithmetic_hard,8,0.25,1.0,0.25,0.7,789,oracle,argmax,8,8,3,0.767427,20944,0,-0.33894420032899997,0.588944200329,1
