task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999983,788,1,0.999999999711,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999959,-734,1,0.999999998319,1.6809999999965344e-09,1
arith_easy_03,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999929,75660,1,0.999999994959,5.041000000006141e-09,1
arith_easy_04,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999974,390,1,0.999999999324,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999984,650,1,0.999999999744,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.943483,543936,0,0.10983982871100006,0.8901601712889999,1
arith_easy_07,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999987,1491,1,0.999999999831,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.99995,-515,1,0.9999999975,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.976252,18504,0,0.046932032495999976,0.953067967504,1
arith_easy_10,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.580533,145,1,-0.17595256408900004,0.17595256408900004,0
arith_easy_11,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999954,-15,1,0.999999997884,2.1159999999991254e-09,1
arith_easy_12,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.883256,"329,822",0,-0.7801411615360001,0.7801411615360001,0
arith_easy_13,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999986,621,1,0.999999999804,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.99991,-530,1,0.9999999919,8.10000000000621e-09,1
arith_easy_15,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.921394,490800,0,0.1510330967639999,0.8489669032360001,1
arith_easy_16,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999972,1007,1,0.999999999216,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.99994,-234,1,0.9999999964,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.891013,179542,0,-0.7939041661690001,0.7939041661690001,0
arith_easy_19,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999976,1738,1,0.999999999424,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999977,-771,1,0.999999999471,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.988281,-161,0,0.02330066503900008,0.9766993349609999,1
arith_hard_02,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.832645,20585,0,-0.6932976960249999,0.6932976960249999,0
arith_hard_03,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999312,33,1,0.999999526656,4.7334400000003016e-07,1
arith_hard_04,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999987,184,1,0.999999999831,1.6900000000105968e-10,1
arith_hard_05,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.794018,-5344,0,-0.630464584324,0.630464584324,0
arith_hard_06,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.523682,"5814 Widowmaker (it seems there was a typo in the question, I assume you meant 157 + 56 * 106 + 26)",0,-0.274242837124,0.274242837124,0
arith_hard_07,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.999629,58,1,0.999999862359,1.3764100000000758e-07,1
arith_hard_08,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.81457,28455,0,-0.6635242849,0.6635242849,0
arith_hard_09,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.841997,20938,0,-0.708958948009,0.708958948009,0
arith_hard_10,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.976739,636,1,0.999458925879,0.0005410741209999989,1
arith_hard_11,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.745081,4682,0,-0.555145696561,0.555145696561,0
arith_hard_12,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.902785,-77,0,0.18497924377500008,0.8150207562249999,1
arith_hard_13,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.803532,"-3

Explanation of the calculation following the order of operations (PEMDAS/BODMAS):
1. Multiply 121 * 20 = 2420
2. Subtract this from 193: 193 - 2420 = -2227
3. Add 131 to the result: -2227 + 131 = -2096

It appears there was a calculation error in the answer provided previously. Let's correct that:

1. Multiply 121 * 20 = 2420
2. Subtract this from 193: 193 - 2420 = -2227
3. Add 131 to the result: -2227 + 131 = -2096

The correct answer is -2096, not -3.",0,-0.645663675024,0.645663675024,0
arith_hard_14,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.689981,8660,0,-0.47607378036099995,0.47607378036099995,0
arith_hard_15,arithmetic_hard,1,1.0,1.0,1.0,0.9,0,oracle,argmax,1,1,0,0.631476,-25987,0,-0.39876193857600006,0.39876193857600006,0
