task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999983,788,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,1,0.999962,-734,1,-1.4439999999986695e-09,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,1,0.99993,75660,1,-4.900000000002029e-09,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999974,390,1,-6.759999999984655e-10,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999984,650,1,-2.56000000000512e-10,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,22,0.478483,543568,0,-0.22894598128899998,0.22894598128899998,0
arith_easy_07,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999987,1491,1,-1.6900000000105968e-10,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.99995,-515,1,-2.499999999999449e-09,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,14,0.687258,442 * 42 = 18564,0,-0.47232355856400005,0.47232355856400005,1
arith_easy_10,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,1,0.999975,145,1,-6.250000000026379e-10,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999957,-15,1,-1.8490000000013114e-09,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,14,0.56869,328972,0,-0.32340831610000004,0.32340831610000004,1
arith_easy_13,arithmetic_easy,32,0,1.0,0.0,0.5,42,oracle,argmax,32,32,0,0.999986,621,1,-1.9599999999883773e-10,1.9599999999883773e-10,1
