task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999983,788,1,0.999999999711,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.999962,-734,1,0.999999998556,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.99993,75660,1,0.9999999951,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999974,390,1,0.999999999324,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999984,650,1,0.999999999744,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,3,0.818381,537696,0,0.33025253883899996,0.669747461161,1
arith_easy_07,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999987,1491,1,0.999999999831,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.99995,-515,1,0.9999999975,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,3,0.637736,18504,0,0.5932927943040001,0.40670720569599994,1
arith_easy_10,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.999975,145,1,0.999999999375,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999954,-15,1,0.999999997884,2.1159999999991254e-09,1
arith_easy_12,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,6,0.581552,330572,0,0.6617972712960001,0.338202728704,1
arith_easy_13,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999986,621,1,0.999999999804,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.99991,-530,1,0.9999999919,8.10000000000621e-09,1
arith_easy_15,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.921394,490800,0,0.1510330967639999,0.8489669032360001,1
arith_easy_16,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999972,1007,1,0.999999999216,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.99994,-234,1,0.9999999964,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,3,0.597541,178932,0,0.642944753319,0.35705524668099997,1
arith_easy_19,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999976,1738,1,0.999999999424,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999977,-771,1,0.999999999471,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,2,0.709746,-181,0,0.496260615484,0.503739384516,1
arith_hard_02,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,7,0.762484,20675,1,0.943586149744,0.05641385025599997,1
arith_hard_03,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999312,33,1,0.999999526656,4.7334400000003016e-07,1
arith_hard_04,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999987,184,1,0.999999999831,1.6900000000105968e-10,1
arith_hard_05,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,3,0.599505,-5438,0,0.640593754975,0.35940624502499996,1
arith_hard_06,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.513622,5867,0,0.7361924411159999,0.26380755888400004,1
arith_hard_07,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.999629,58,1,0.999999862359,1.3764100000000758e-07,1
arith_hard_08,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,6,0.714951,28675,0,0.48884506759900004,0.511154932401,1
arith_hard_09,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.55588,20897,0,0.6909974256,0.30900257440000006,1
arith_hard_10,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.976739,636,1,0.999458925879,0.0005410741209999989,1
arith_hard_11,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,3,0.653591,4576,0,0.5728188047189999,0.42718119528100007,1
arith_hard_12,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,5,0.876858,-67,1,0.984836047836,0.015163952163999994,1
arith_hard_13,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.575959,"-9

Explanation for the calculation follows the order of operations (PEMDAS/BODMAS):
1. 121 * 20 = 2420
2. 193 - 2420 + 131
3. -2227 + 131 = -2096

However, there seems to be a discrepancy in the calculation since the correct answer based on the given operations should indeed be -9 if calculated as follows:
- First calculate the multiplication: \(121 \times 20 = 2420\)
- Then perform subtraction and addition from left to right: 
\[193 - 2420 + 131 = -2227 + 131 = -2096 \]

If the intended calculation was \(193 - (121 \times 20) + 131\), then my previous steps are correct, and the answer is -2096. But if you see that I have misunderstood any part of your expression, please clarify!",0,0.6682712303189999,0.331728769681,1
arith_hard_14,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,4,0.60693,6840,0,0.6316359751,0.3683640249,1
arith_hard_15,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,1,0.612682,-26375,0,0.624620766876,0.37537923312399996,1
arith_hard_16,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.885362,1537,0,0.21613412895600004,0.783865871044,1
arith_hard_17,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,6,0.759938,278,0,0.422494236156,0.577505763844,1
arith_hard_18,arithmetic_hard,8,1.0,1.0,1.0,0.5,0,oracle,argmax,8,8,0,0.664913,12459,0,0.557890702431,0.44210929756899997,1
