task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999983,788,1,0.499999999711,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,1,0.999962,-734,1,0.499999998556,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,1,0.99993,75660,1,0.4999999951,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999974,390,1,0.499999999324,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999984,650,1,0.499999999744,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,10,0.708068,543936,0,-0.001360292624000059,0.5013602926240001,1
arith_easy_07,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999987,1491,1,0.499999999831,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.99995,-515,1,0.4999999975,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,12,0.623737,18464,0,0.11095215483100002,0.389047845169,1
arith_easy_10,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,1,0.999975,145,1,0.499999999375,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999954,-15,1,0.499999997884,2.1159999999991254e-09,1
arith_easy_12,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,6,0.581552,330572,0,0.16179727129600002,0.338202728704,1
arith_easy_13,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999986,621,1,0.499999999804,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.99991,-530,1,0.4999999919,8.10000000000621e-09,1
arith_easy_15,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,10,0.644169,489600,0,0.085046299439,0.414953700561,1
arith_easy_16,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999972,1007,1,0.499999999216,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.99994,-234,1,0.4999999964,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,3,0.597541,178932,0,0.14294475331900003,0.35705524668099997,1
arith_easy_19,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999976,1738,1,0.499999999424,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999977,-771,1,0.499999999471,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,2,0.709746,-181,0,-0.0037393845159999772,0.503739384516,1
arith_hard_02,arithmetic_hard,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,7,0.762484,20675,1,0.443586149744,0.05641385025599997,1
arith_hard_03,arithmetic_hard,16,0.5,1.0,0.5,0.5,0,oracle,argmax,16,16,0,0.999312,33,1,0.499999526656,4.7334400000003016e-07,1
