task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999983,788,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999962,-734,1,-1.4439999999986695e-09,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.99993,75660,1,-4.900000000002029e-09,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999973,390,1,-7.289999999999593e-10,7.289999999999593e-10,1
arith_easy_05,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999984,650,1,-2.56000000000512e-10,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,3,0.62479,546768,0,-0.39036254409999993,0.39036254409999993,1
arith_easy_07,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999987,1491,1,-1.6900000000105968e-10,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999941,-515,1,-3.4810000000036874e-09,3.4810000000036874e-09,1
arith_easy_09,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.952684,1848,0,-0.9076068038559999,0.9076068038559999,1
arith_easy_10,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999975,145,1,-6.250000000026379e-10,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999957,-15,1,-1.8490000000013114e-09,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.66069,"330,622",0,-0.4365112761,0.4365112761,1
arith_easy_13,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999986,621,1,-1.9599999999883773e-10,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999937,-530,1,-3.969000000004442e-09,3.969000000004442e-09,1
arith_easy_15,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,2,0.844325,491400,1,-0.024234705625000002,0.024234705625000002,1
arith_easy_16,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999972,1007,1,-7.840000000015681e-10,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.99994,-234,1,-3.599999999993878e-09,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.757695,180942,0,-0.574101713025,0.574101713025,1
arith_easy_19,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999976,1738,1,-5.760000000011521e-10,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999977,-771,1,-5.289999999997813e-10,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,2,0.709746,-181,0,-0.503739384516,0.503739384516,1
arith_hard_02,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.769319,20595,0,-0.5918517237609999,0.5918517237609999,1
arith_hard_03,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999312,33,1,-4.7334400000003016e-07,4.7334400000003016e-07,1
arith_hard_04,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,0,0.999987,184,1,-1.6900000000105968e-10,1.6900000000105968e-10,1
arith_hard_05,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.785872,-5374,0,-0.617594800384,0.617594800384,1
arith_hard_06,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,2,0.732721,5894,0,-0.536880063841,0.536880063841,1
arith_hard_07,arithmetic_hard,4,0,1.0,0.0,0.5,789,oracle,argmax,4,4,1,0.999629,58,1,-1.3764100000000758e-07,1.3764100000000758e-07,1
