task,category,seed,r_logprob,answer,y,acted
arith_easy_01,arithmetic_easy,0,0.9834939609800836,788,1,1
arith_easy_02,arithmetic_easy,0,0.9656579690905712,-734,1,1
arith_easy_03,arithmetic_easy,0,0.9186271533109824,75390,0,1
arith_easy_04,arithmetic_easy,0,0.9821698937551505,390,1,1
arith_easy_05,arithmetic_easy,0,0.9822010966010529,650,1,1
arith_easy_06,arithmetic_easy,0,0.5860108699335492,"538,656",0,1
arith_easy_07,arithmetic_easy,0,0.9834003824890927,1491,1,1
arith_easy_08,arithmetic_easy,0,0.9346000992421843,-515,1,1
arith_easy_09,arithmetic_easy,0,0.9003160672510196,18644,0,1
arith_easy_10,arithmetic_easy,0,0.9842026677434661,145,1,1
arith_easy_11,arithmetic_easy,0,0.9429605785174108,-15,1,1
arith_easy_12,arithmetic_easy,0,0.7038118600725364,329684,0,1
arith_easy_13,arithmetic_easy,0,0.9831752689181398,621,1,1
arith_easy_14,arithmetic_easy,0,0.9628580613920639,-530,1,1
arith_easy_15,arithmetic_easy,0,0.8641867968516195,497400,0,1
arith_easy_16,arithmetic_easy,0,0.9824427069168028,1007,1,1
arith_easy_17,arithmetic_easy,0,0.9648791625695153,-234,1,1
arith_easy_18,arithmetic_easy,0,0.7683369009418802,"180,192",0,1
arith_easy_19,arithmetic_easy,0,0.9809655997594586,1738,1,1
arith_easy_20,arithmetic_easy,0,0.9704456062136569,-771,1,1
arith_hard_01,arithmetic_hard,0,0.6550752993004992,-81,0,1
arith_hard_02,arithmetic_hard,0,0.5662810896949995,24865,0,1
arith_hard_03,arithmetic_hard,0,0.7638998511235336,47,0,1
arith_hard_04,arithmetic_hard,0,0.9814597079946898,184,1,1
arith_hard_05,arithmetic_hard,0,0.69833438766476,-5986,0,1
arith_hard_06,arithmetic_hard,0,0.4268237747166432,** 18734,0,1
arith_hard_07,arithmetic_hard,0,0.7865874102009858,-32,0,1
arith_hard_08,arithmetic_hard,0,0.3927945651388722,,0,0
arith_hard_09,arithmetic_hard,0,0.5984253655046913,19361,0,1
arith_hard_10,arithmetic_hard,0,0.8343347041827218,636,1,1
arith_hard_11,arithmetic_hard,0,0.6639418054600641,7484,0,1
arith_hard_12,arithmetic_hard,0,0.7987755691217484,-197,0,1
arith_hard_13,arithmetic_hard,0,0.28922311769501735,14,0,1
arith_hard_14,arithmetic_hard,0,0.7248954321104351,8640,0,1
arith_hard_15,arithmetic_hard,0,0.41609740933978556,-167938,0,1
arith_hard_16,arithmetic_hard,0,0.7162498054358599,1693,0,1
arith_hard_17,arithmetic_hard,0,0.7708608328938868,157,0,1
arith_hard_18,arithmetic_hard,0,0.473345066936348,23586,0,1
arith_hard_19,arithmetic_hard,0,0.9289814634312785,313,1,1
arith_hard_20,arithmetic_hard,0,0.7785778203268993,-340,0,1
fact_common_01,factual_common,0,0.9691200080643205,Au,1,1
fact_common_02,factual_common,0,0.9269856693948064,Tokyo is the capital of Japan.,1,1
fact_common_03,factual_common,0,0.8700101279456207,"There are eight planets in our solar system, including Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0,1
fact_common_04,factual_common,0,0.9594221769274202,1945,1,1
fact_common_05,factual_common,0,0.903734778467509,"300,000 km/s",0,1
fact_common_06,factual_common,0,0.7992241159617651,"The largest ocean on Earth is the Pacific Ocean. It covers approximately 63,800,000 square miles (165,250,000 square kilometers) and extends from the Arctic in the north to the Southern Ocean in the south. It also borders Asia and Australia to the west, the Americas to the east, and New Zealand to the northeast.",1,1
fact_common_07,factual_common,0,0.9510931339432874,William Shakespeare,1,1
fact_common_08,factual_common,0,0.9783520944403314,12,1,1
fact_common_09,factual_common,0,0.9541778742906004,Hydrogen,1,1
