task,category,seed,r_logprob,answer,y,acted
arith_easy_01,arithmetic_easy,2,0.9834939609800836,788,1,1
arith_easy_02,arithmetic_easy,2,0.9656579690905712,-734,1,1
arith_easy_03,arithmetic_easy,2,0.8781420936206182,74890,0,1
arith_easy_04,arithmetic_easy,2,0.9821698937551505,390,1,1
arith_easy_05,arithmetic_easy,2,0.9822010966010529,650,1,1
arith_easy_06,arithmetic_easy,2,0.7257748277748012,543696,0,1
arith_easy_07,arithmetic_easy,2,0.9834003824890927,1491,1,1
arith_easy_08,arithmetic_easy,2,0.9346000992421843,-515,1,1
arith_easy_09,arithmetic_easy,2,0.9003160672510196,18644,0,1
arith_easy_10,arithmetic_easy,2,0.9842026677434661,145,1,1
arith_easy_11,arithmetic_easy,2,0.9429605785174108,-15,1,1
arith_easy_12,arithmetic_easy,2,0.7141332901327732,"328,594",0,1
arith_easy_13,arithmetic_easy,2,0.9831752689181398,621,1,1
arith_easy_14,arithmetic_easy,2,0.9628580613920639,-530,1,1
arith_easy_15,arithmetic_easy,2,0.8446400350148121,496830,0,1
arith_easy_16,arithmetic_easy,2,0.9824427069168028,1007,1,1
arith_easy_17,arithmetic_easy,2,0.9648791625695153,-234,1,1
arith_easy_18,arithmetic_easy,2,0.8053090475221798,181782,0,1
arith_easy_19,arithmetic_easy,2,0.9809655997594586,1738,1,1
arith_easy_20,arithmetic_easy,2,0.9704456062136569,-771,1,1
arith_hard_01,arithmetic_hard,2,0.6309925777514507,-131,0,1
arith_hard_02,arithmetic_hard,2,0.5833418095540681,25973,0,1
arith_hard_03,arithmetic_hard,2,0.822579754250361,67,0,1
arith_hard_04,arithmetic_hard,2,0.9814597079946898,184,1,1
arith_hard_05,arithmetic_hard,2,0.7260007414685118,-5894,0,1
arith_hard_06,arithmetic_hard,2,0.5462064913902349,7456,0,1
arith_hard_07,arithmetic_hard,2,0.7865874102009858,-32,0,1
arith_hard_08,arithmetic_hard,2,0.5473210520292979,36497,0,1
arith_hard_09,arithmetic_hard,2,0.5589190147389749,18645,0,1
arith_hard_10,arithmetic_hard,2,0.9740293075037318,616,0,1
arith_hard_11,arithmetic_hard,2,0.714688396943606,6844,0,1
arith_hard_12,arithmetic_hard,2,0.8665654768805907,-217,0,1
arith_hard_13,arithmetic_hard,2,0.5665990792042158,-586,0,1
arith_hard_14,arithmetic_hard,2,0.7047930763523634,11360,0,1
arith_hard_15,arithmetic_hard,2,0.5835997536974189,-26967,0,1
arith_hard_16,arithmetic_hard,2,0.8136929000132421,1597,0,1
arith_hard_17,arithmetic_hard,2,0.7462030316698584,259,0,1
arith_hard_18,arithmetic_hard,2,0.49406301117768847,37416,0,1
arith_hard_19,arithmetic_hard,2,0.9289814634312785,313,1,1
arith_hard_20,arithmetic_hard,2,0.7098588579680593,-340,0,1
fact_common_01,factual_common,2,0.9691200080643205,Au,1,1
fact_common_02,factual_common,2,0.9779567468985528,Tokyo,1,1
fact_common_03,factual_common,2,0.8518769235629154,"There are eight planets in our solar system, which includes Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0,1
fact_common_04,factual_common,2,0.9594221769274202,1945,1,1
fact_common_05,factual_common,2,0.903734778467509,"300,000 km/s",0,1
fact_common_06,factual_common,2,0.8361802141040339,"The Pacific Ocean is the largest ocean on Earth, covering approximately 63,800,000 square miles (165,250,000 square kilometers) and making up about 46% of the global oceans' area.",1,1
fact_common_07,factual_common,2,0.9510931339432874,William Shakespeare,1,1
fact_common_08,factual_common,2,0.9783520944403314,12,1,1
fact_common_09,factual_common,2,0.9541778742906004,Hydrogen,1,1
fact_common_10,factual_common,2,0.7786019994462207,Humans typically have 46 chromosomes (23 pairs) in each cell.,1,1
fact_common_11,factual_common,2,0.8573363564886995,The boiling point of water is 100 degrees Celsius at standard atmospheric pressure (1 atmosphere or 101.325 kPa).,1,1
fact_common_12,factual_common,2,0.9682843106625082,Mercury,1,1
fact_common_13,factual_common,2,0.9597084008178987,H2O,1,1
fact_common_14,factual_common,2,0.6255631804025419,"There are seven continents on Earth, divided into Asia, Africa, Europe, North America, South America, Australia/Oceania (which includes New Zealand), and Antarctica.",0,1
fact_common_15,factual_common,2,0.6911938239474305,"The Nile River is widely recognized as the longest river in the world, spanning approximately 6,650 kilometers (4,132 miles) from its source in central Africa to its delta on the Mediterranean Sea. The Nile's remarkable length has earned it the distinction of being the longest river globally.",1,1
fact_obscure_01,factual_obscure,2,0.7031485314857148,,0,0
fact_obscure_02,factual_obscure,2,0.9200741153868583,Vatican City,1,1
fact_obscure_03,factual_obscure,2,0.8976721169747568,1648,1,1
fact_obscure_04,factual_obscure,2,0.9666371021179565,76,1,1
fact_obscure_05,factual_obscure,2,0.868626032905378,"The femur, also known as the thigh bone, is the longest bone in the human body. It connects the hip to the knee and plays a critical role in mobility and support.",1,1
fact_obscure_06,factual_obscure,2,0.8849673395729333,A dodecahedron has 30 edges.,1,1
