task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,788,1,0.5,0.0,1
arith_easy_02,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-734,1,0.5,0.0,1
arith_easy_03,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,75660,1,0.5,0.0,1
arith_easy_04,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,390,1,0.5,0.0,1
arith_easy_05,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,650,1,0.5,0.0,1
arith_easy_06,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,543936,0,-0.5,1.0,1
arith_easy_07,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,1491,1,0.5,0.0,1
arith_easy_08,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-515,1,0.5,0.0,1
arith_easy_09,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,1848,0,-0.5,1.0,1
arith_easy_10,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,145,1,0.5,0.0,1
arith_easy_11,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-15,1,0.5,0.0,1
arith_easy_12,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,329422,0,-0.5,1.0,1
arith_easy_13,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,621,1,0.5,0.0,1
arith_easy_14,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-530,1,0.5,0.0,1
arith_easy_15,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,489600,0,-0.5,1.0,1
arith_easy_16,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,1007,1,0.5,0.0,1
arith_easy_17,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-234,1,0.5,0.0,1
arith_easy_18,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,179542,0,-0.5,1.0,1
arith_easy_19,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,1738,1,0.5,0.0,1
arith_easy_20,arithmetic_easy,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-771,1,0.5,0.0,1
arith_hard_01,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-161,0,-0.5,1.0,1
arith_hard_02,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,20575,0,-0.5,1.0,1
arith_hard_03,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,33,1,0.5,0.0,1
arith_hard_04,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,184,1,0.5,0.0,1
arith_hard_05,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-5434,0,-0.5,1.0,1
arith_hard_06,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,5789,0,-0.5,1.0,1
arith_hard_07,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,58,1,0.5,0.0,1
arith_hard_08,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,28395,0,-0.5,1.0,1
arith_hard_09,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,20984,0,-0.5,1.0,1
arith_hard_10,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,636,1,0.5,0.0,1
arith_hard_11,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,4606,0,-0.5,1.0,1
arith_hard_12,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-77,0,-0.5,1.0,1
arith_hard_13,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,"39

Explanation of the calculation follows the order of operations (PEMDAS/BODMAS):
1. First, perform multiplication: \(121 * 20 = 2420\)
2. Then, proceed with subtraction and addition from left to right:
   - \(193 - 2420 = -2227\)
   - \(-2227 + 131 = -2096\)

However, it seems there was a misunderstanding in the initial response. Correcting that:

Given expression: \(193 - 121 * 20 + 131\)

Following order of operations:
- First, multiplication: \(121 * 20 = 2420\)
- Then, subtraction and addition from left to right:
  - \(193 - 2420 = -2227\)
  - \(-2227 + 131 = -2096\)

Therefore, the correct answer is \(-2096\).",0,-0.5,1.0,1
arith_hard_14,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,11980,0,-0.5,1.0,1
arith_hard_15,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-25867,0,-0.5,1.0,1
arith_hard_16,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,1537,0,-0.5,1.0,1
arith_hard_17,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,279,0,-0.5,1.0,1
arith_hard_18,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,12399,0,-0.5,1.0,1
arith_hard_19,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,213,0,-0.5,1.0,1
arith_hard_20,arithmetic_hard,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,-362,0,-0.5,1.0,1
code_algo_01,code_algorithmic,1,0.5,1.0,0.5,0.5,123,oracle,argmax,1,1,0,1.0,"```python
def binary_search(arr, target):
    left, right = 0, len(arr) - 1
    
    while left <= right:
        mid = (left + right) // 2
        
        if arr[mid] == target:
            return mid
        elif arr[mid] < target:
            left = mid + 1
        else:
            right = mid - 1
            
    return -1
```

This function implements the binary search algorithm to find the index of the `target` in a sorted list `arr`. If the target is not found, it returns -1.",0,-0.5,1.0,1
