task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999983,788,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999962,-734,1,-1.4439999999986695e-09,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.99993,75660,1,-4.900000000002029e-09,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999973,390,1,-7.289999999999593e-10,7.289999999999593e-10,1
arith_easy_05,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999984,650,1,-2.56000000000512e-10,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,3,0.62479,546768,0,-0.39036254409999993,0.39036254409999993,1
arith_easy_07,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999987,1491,1,-1.6900000000105968e-10,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999941,-515,1,-3.4810000000036874e-09,3.4810000000036874e-09,1
arith_easy_09,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.952684,1848,0,-0.9076068038559999,0.9076068038559999,1
arith_easy_10,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,1,0.999975,145,1,-6.250000000026379e-10,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,0,0.999957,-15,1,-1.8490000000013114e-09,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,16,0,1.0,0.0,0.5,789,oracle,argmax,16,16,1,0.66069,"330,622",0,-0.4365112761,0.4365112761,1
