task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999983,788,1,0.499999999711,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999962,-734,1,0.499999998556,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.99993,75660,1,0.4999999951,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999974,390,1,0.499999999324,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999984,650,1,0.499999999744,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,22,0.478483,543568,0,-0.22894598128899998,0.22894598128899998,0
arith_easy_07,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999987,1491,1,0.499999999831,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.99995,-515,1,0.4999999975,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,2,0.952684,1848,0,-0.4076068038559999,0.9076068038559999,1
arith_easy_10,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999975,145,1,0.499999999375,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999957,-15,1,0.499999998151,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,14,0.56869,328972,0,-0.32340831610000004,0.32340831610000004,0
arith_easy_13,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999986,621,1,0.499999999804,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999937,-530,1,0.499999996031,3.969000000004442e-09,1
arith_easy_15,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,13,0.844325,491400,1,-0.024234705625000002,0.024234705625000002,0
arith_easy_16,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999972,1007,1,0.499999999216,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,2,0.99994,-234,1,0.4999999964,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,19,0.509067,"613 * 294 = 179,582",0,-0.259149210489,0.259149210489,0
arith_easy_19,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999976,1738,1,0.499999999424,5.760000000011521e-10,1
arith_easy_20,arithmetic_easy,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999977,-771,1,0.499999999471,5.289999999997813e-10,1
arith_hard_01,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,20,0.606106,-165,0,-0.367364483236,0.367364483236,0
arith_hard_02,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,8,0.762484,20675,1,-0.05641385025599997,0.05641385025599997,0
arith_hard_03,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999312,33,1,0.499999526656,4.7334400000003016e-07,1
arith_hard_04,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.999987,184,1,0.499999999831,1.6900000000105968e-10,1
arith_hard_05,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,10,0.4735,-5334,0,-0.22420224999999996,0.22420224999999996,0
arith_hard_06,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,24,0.533948,5796,0,-0.28510046670399997,0.28510046670399997,0
arith_hard_07,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.999629,58,1,0.499999862359,1.3764100000000758e-07,1
arith_hard_08,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,9,0.489945,28495,0,-0.240046103025,0.240046103025,0
arith_hard_09,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.929409,20984,0,-0.3638010892810001,0.8638010892810001,1
arith_hard_10,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,0,0.976739,636,1,0.499458925879,0.0005410741209999989,1
arith_hard_11,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,21,0.553875,4986,0,-0.306777515625,0.306777515625,0
arith_hard_12,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,5,0.876858,-67,1,-0.015163952163999994,0.015163952163999994,0
arith_hard_13,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,1,0.490186,"-3

Explanation of the calculation follows the format requested:
- First, according to the order of operations (PEMDAS/BODMAS), multiplication is performed before addition or subtraction.
- So first we calculate \(121 * 20 = 2420\).
- Then substitute this back into the expression: \(193 - 2420 + 131\).
- Performing the operations from left to right, we get \(-2227 + 131 = -2096\), but recognizing a small error in initial calculation step, correcting yields final answer as \(-3\) upon rechecking basic arithmetic.",0,-0.24028231459600002,0.24028231459600002,0
arith_hard_14,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,7,0.477131,8496,0,-0.22765399116100002,0.22765399116100002,0
arith_hard_15,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,23,0.551707,"-24859

To solve this, we follow the order of operations (PEMDAS/BODMAS): Parentheses/Brackets, Exponents/Orders, Multiplication-Division, Addition-Subtraction.

First, we perform multiplication:
\-186 * 147 = -27302

Then we substitute and solve the rest:
\(37 - (-27302) + 118\)

Adding a negative number is equivalent to subtracting its positive counterpart:
\(37 + 27302 + 118 = 27457\)

But since it was originally \(37 -\) (negative),
the final result is:
27457 - 27457 = -24859.",0,-0.30438061384899995,0.30438061384899995,0
arith_hard_16,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,3,0.980111,1557,0,-0.46061757232099987,0.9606175723209999,1
arith_hard_17,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,31,0.547543,339,0,-0.299803336849,0.299803336849,0
arith_hard_18,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,4,0.513044,12369,0,-0.26321414593599995,0.26321414593599995,0
arith_hard_19,arithmetic_hard,32,0.5,1.0,0.5,0.9,42,oracle,argmax,32,32,5,0.644181,253,0,-0.414969160761,0.414969160761,0
