task_id,category,N,w_ratio,w_C,w_A,r_min,seed,payoff_mode,selection_mode,n_candidates,n_parsed,selected_index,r_selected,a_selected,y,V_selected,brier,gate_cleared
arith_easy_01,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999983,788,1,-2.8900000000152174e-10,2.8900000000152174e-10,1
arith_easy_02,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.999962,-734,1,-1.4439999999986695e-09,1.4439999999986695e-09,1
arith_easy_03,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.99993,75660,1,-4.900000000002029e-09,4.900000000002029e-09,1
arith_easy_04,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999974,390,1,-6.759999999984655e-10,6.759999999984655e-10,1
arith_easy_05,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999984,650,1,-2.56000000000512e-10,2.56000000000512e-10,1
arith_easy_06,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.935537,543936,0,-0.8752294783689999,0.8752294783689999,1
arith_easy_07,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999987,1491,1,-1.6900000000105968e-10,1.6900000000105968e-10,1
arith_easy_08,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.99995,-515,1,-2.499999999999449e-09,2.499999999999449e-09,1
arith_easy_09,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.637736,18504,0,-0.40670720569599994,0.40670720569599994,1
arith_easy_10,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.999975,145,1,-6.250000000026379e-10,6.250000000026379e-10,1
arith_easy_11,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999957,-15,1,-1.8490000000013114e-09,1.8490000000013114e-09,1
arith_easy_12,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.655446,"328,622",0,-0.42960945891599994,0.42960945891599994,1
arith_easy_13,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999986,621,1,-1.9599999999883773e-10,1.9599999999883773e-10,1
arith_easy_14,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.999937,-530,1,-3.969000000004442e-09,3.969000000004442e-09,1
arith_easy_15,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.644169,489600,0,-0.414953700561,0.414953700561,1
arith_easy_16,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.999972,1007,1,-7.840000000015681e-10,7.840000000015681e-10,1
arith_easy_17,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.99994,-234,1,-3.599999999993878e-09,3.599999999993878e-09,1
arith_easy_18,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,0,0.774984,178942,0,-0.600600200256,0.600600200256,1
arith_easy_19,arithmetic_easy,2,0,1.0,0.0,0.5,123,oracle,argmax,2,2,1,0.999976,1738,1,-5.760000000011521e-10,5.760000000011521e-10,1
