task,category,seed,r_logprob,answer,y,acted
arith_easy_01,arithmetic_easy,3,0.9201245378114186,788,1,1
arith_easy_02,arithmetic_easy,3,0.934890167119902,-734,1,1
arith_easy_03,arithmetic_easy,3,0.9687501958161221,75660,1,1
arith_easy_04,arithmetic_easy,3,0.9131294483907333,390,1,1
arith_easy_05,arithmetic_easy,3,0.9324793237034762,650,1,1
arith_easy_06,arithmetic_easy,3,0.8147874547374914,"538,496",0,1
arith_easy_07,arithmetic_easy,3,0.9995383555012058,1491,1,1
arith_easy_08,arithmetic_easy,3,0.9341218010334342,-515,1,1
arith_easy_09,arithmetic_easy,3,0.9185747964690868,18644,0,1
arith_easy_10,arithmetic_easy,3,0.9265911234878624,145,1,1
arith_easy_11,arithmetic_easy,3,0.9222800200171164,-15,1,1
arith_easy_12,arithmetic_easy,3,0.7283246608545928,"328,422",0,1
arith_easy_13,arithmetic_easy,3,0.9323641634478158,621,1,1
arith_easy_14,arithmetic_easy,3,0.9447445243149662,-530,1,1
arith_easy_15,arithmetic_easy,3,0.8019777008881867,"489,600",0,1
arith_easy_16,arithmetic_easy,3,0.9995373848786409,1007,1,1
arith_easy_17,arithmetic_easy,3,0.9333205884199626,-234,1,1
arith_easy_18,arithmetic_easy,3,0.7491539085114273,"179,062",0,1
arith_easy_19,arithmetic_easy,3,0.9995696042158525,1738,1,1
arith_easy_20,arithmetic_easy,3,0.9415313111316458,-771,1,1
arith_hard_01,arithmetic_hard,3,0.9061699690498192,-151,1,1
arith_hard_02,arithmetic_hard,3,0.8158070168257666,20695,0,1
arith_hard_03,arithmetic_hard,3,0.9123440285838832,33,1,1
arith_hard_04,arithmetic_hard,3,0.9040386191408818,194,0,1
arith_hard_05,arithmetic_hard,3,0.8373890172472543,-5494,0,1
arith_hard_06,arithmetic_hard,3,0.8250966779566304,6093,0,1
arith_hard_07,arithmetic_hard,3,0.9252241900033827,58,1,1
arith_hard_08,arithmetic_hard,3,0.7004420397143597,"28,035",0,1
arith_hard_09,arithmetic_hard,3,0.7761829643097078,21498,0,1
arith_hard_10,arithmetic_hard,3,0.9371297150500306,636,1,1
arith_hard_11,arithmetic_hard,3,0.7378955379466504,4362,0,1
arith_hard_12,arithmetic_hard,3,0.8988181754215139,-127,0,1
