task,category,seed,r_logprob,answer,y,acted
arith_easy_01,arithmetic_easy,2,0.9152246156241374,788,1,1
arith_easy_02,arithmetic_easy,2,0.9208154782402259,-734,1,1
arith_easy_03,arithmetic_easy,2,0.9023086222141403,75660,1,1
arith_easy_04,arithmetic_easy,2,0.8992174168150457,390,1,1
arith_easy_05,arithmetic_easy,2,0.9259850288892757,650,1,1
arith_easy_06,arithmetic_easy,2,0.8407080624375181,538416,0,1
arith_easy_07,arithmetic_easy,2,0.9040163129411266,1491,1,1
arith_easy_08,arithmetic_easy,2,0.921197065415929,-515,1,1
arith_easy_09,arithmetic_easy,2,0.8378084539673684,"18,644",0,1
arith_easy_10,arithmetic_easy,2,0.9146839659919491,145,1,1
arith_easy_11,arithmetic_easy,2,0.9566144317050743,-15,1,1
arith_easy_12,arithmetic_easy,2,0.7384521927492856,"328,962",0,1
arith_easy_13,arithmetic_easy,2,0.919774360468535,621,1,1
arith_easy_14,arithmetic_easy,2,0.9319906780485185,-530,1,1
arith_easy_15,arithmetic_easy,2,0.858936269356434,"489,300",0,1
arith_easy_16,arithmetic_easy,2,0.9327703240127957,1007,1,1
arith_easy_17,arithmetic_easy,2,0.9146668209378884,-234,1,1
arith_easy_18,arithmetic_easy,2,0.7448530220159054,"179,862",0,1
arith_easy_19,arithmetic_easy,2,0.9232212981174566,1738,1,1
arith_easy_20,arithmetic_easy,2,0.9184831487310207,-771,1,1
arith_hard_01,arithmetic_hard,2,0.8935759504867516,-151,1,1
arith_hard_02,arithmetic_hard,2,0.7432358541746005,"20,635",0,1
arith_hard_03,arithmetic_hard,2,0.7314574470928754,-74,0,1
arith_hard_04,arithmetic_hard,2,0.8947949282737849,194,0,1
arith_hard_05,arithmetic_hard,2,0.6297272691382423,-5486,0,1
arith_hard_06,arithmetic_hard,2,0.7284936528459862,6073,0,1
arith_hard_07,arithmetic_hard,2,0.9252241900033827,58,1,1
arith_hard_08,arithmetic_hard,2,0.7135805495634907,"28,095",0,1
arith_hard_09,arithmetic_hard,2,0.764720853341284,21478,0,1
arith_hard_10,arithmetic_hard,2,0.9296162429087409,636,1,1
arith_hard_11,arithmetic_hard,2,0.7416000004789057,3562  + 8072 = 11634,0,1
arith_hard_12,arithmetic_hard,2,0.9420958144900097,-127,0,1
arith_hard_13,arithmetic_hard,2,0.5619500829983237,539,0,1
arith_hard_14,arithmetic_hard,2,0.7704827849258913,8950,0,1
arith_hard_15,arithmetic_hard,2,0.7242610561297939,-26357,0,1
arith_hard_16,arithmetic_hard,2,0.9163739768059317,1557,0,1
arith_hard_17,arithmetic_hard,2,0.7919210734720814,3647,1,1
arith_hard_18,arithmetic_hard,2,0.6400430544648856,13695,0,1
arith_hard_19,arithmetic_hard,2,0.9328094542776281,213,0,1
arith_hard_20,arithmetic_hard,2,0.902028080717115,-360,1,1
fact_common_01,factual_common,2,0.9300337048946979,Au,1,1
fact_common_02,factual_common,2,0.9245984595943126,Tokyo,1,1
fact_common_03,factual_common,2,0.9298287615849148,8,1,1
fact_common_04,factual_common,2,0.9216958959489041,1945,1,1
fact_common_05,factual_common,2,0.8552009670723525,300 thousand km/s,0,1
fact_common_06,factual_common,2,0.8574791026682276,Pacific Ocean,1,1
fact_common_07,factual_common,2,0.9170510206499664,William Shakespeare,1,1
fact_common_08,factual_common,2,0.8760365531316373,12,1,1
fact_common_09,factual_common,2,0.9417456797692271,Hydrogen,1,1
fact_common_10,factual_common,2,0.9418185401379051,46,1,1
fact_common_11,factual_common,2,0.9228810639751506,100,1,1
fact_common_12,factual_common,2,0.8157794574177373,Mercury,1,1
fact_common_13,factual_common,2,0.8564643611536151,H₂O,0,1
fact_common_14,factual_common,2,0.924339571319399,7,1,1
fact_common_15,factual_common,2,0.8549573315088806,The Nile River is the longest river in the world.,1,1
fact_obscure_01,factual_obscure,2,0.879392287435386,5600,0,1
fact_obscure_02,factual_obscure,2,0.9228520384033608,Vatican City,1,1
fact_obscure_03,factual_obscure,2,0.9341087645665171,1648,1,1
fact_obscure_04,factual_obscure,2,0.9588738982336928,76,1,1
fact_obscure_05,factual_obscure,2,0.9611911609028815,Femur,1,1
fact_obscure_06,factual_obscure,2,0.8470757818899716,30,1,1
fact_obscure_07,factual_obscure,2,0.9267900584352398,JPY,1,1
fact_obscure_08,factual_obscure,2,0.9251772856931307,8,1,1
fact_obscure_09,factual_obscure,2,0.9438564847597536,1088,1,1
